person,label
b0d6ddf1,0.004
1b384b8d,0.012
08198e83,0.036
cd08ab61,0.202
192e84d1,0.094
208e734b,0.134
d23b1163,0.018
81db8dd5,0.11521203875032346
0f9d51be,0.015
dc007bc9,0.008
e763d0f8,0.039
fc307b33,0.09552617521367522
3ee07c70,0.205
7ccb064f,0.003
a3fc70c1,0.035
0163bf88,0.054
bf3da248,0.004
c832930f,0.0
f3fadb05,0.137
6d3bab2f,0.108
8a0e24c0,0.032
7ded5da1,0.003
5eeecfe0,0.173
0c26d732,0.043
7c3d12b2,0.034
80746f28,0.292
23f11762,0.035
5d4b9dc0,0.013
5a01d36f,0.029
b58f6306,0.008
fb48152b,0.001
8039aded,0.0
57a4f1f7,0.006
a7ffa917,0.043
4902ccf4,0.112
f79ea750,0.336
73d5de02,0.004
e573d6b3,0.254
48b39f36,0.0
3bf1d319,0.007
577e62c4,0.0
e0191a9e,0.032
35126bd3,0.219
49dd019b,0.014
412b3889,0.017
c92bee7b,0.129
8d34d460,0.043
2c6b5b48,0.003
a8ece5ba,0.122
9851c1a7,0.172
8d81917c,0.049
b10a91bd,0.001
10c4a037,0.059
50fd68d1,0.126
64ac1f09,0.006
96331f0c,0.245
fd66d9ab,0.171
a92dc13e,0.26
685aebd9,0.0
fb81265f,0.06
b46f1c70,0.023
ce07e87b,0.085
3e999bef,0.148
bb4c2005,0.003
a4cffde0,0.128
a8d01d7f,0.016
e4b838ce,0.004
c0aa2595,0.012
53c81963,0.056
0337d5ce,0.073
beb282da,0.019
00b1b9d0,0.354
43a614ab,0.148
8c54e2ee,0.064
531a6385,0.4370643486513742
9479169f,0.004
4c0dc2e5,0.004
a3c4e6a2,0.202
bd438105,0.052
314b0741,0.103
967a21bf,0.0
b4a353f6,0.004
5437de8d,0.0
45758c2f,0.0
09b0e60b,0.041
5b14308c,0.086
469b03d4,0.063
246dc465,0.048
3150f57c,0.065
c356ef03,0.0
47e72d13,0.074
32cc7208,0.39291221748479116
7f9a94c2,0.098
1d3f4f3f,0.242
45c6dfdc,0.085
ab9fd1f7,0.087
8dba431b,0.069
9427514d,0.454
0ecfca50,0.126
2f7e4496,0.0
a242c4dd,0.0039
391143bd,0.019
8b6e89e3,0.146
9b831e33,0.086
c1a1d786,0.0017666666666666666
55a627f6,0.05
31e062cf,0.28
08e040a4,0.05963356465235755
629a6941,0.104
075e85f8,0.018
8c18dca5,0.011
84fca32c,0.093
1676e1fd,0.0
818a6f90,0.095
32c56bbf,0.011
3813e029,0.042
01af6573,0.061
15ed28c8,0.046
fc07daee,0.077
075c5198,0.042
ce366032,0.003
3bfc0ef7,0.063
91f1565d,0.044
61fbc204,0.01
0f4eb377,0.053
3ae452f4,0.208
a4c38031,0.067
399448e2,0.288
bfd1e5fa,0.021
8d248524,0.04
85984185,0.098
51f8f102,0.007
30a389b9,0.118
406a111f,0.05984736842105263
35b4c78a,0.11
9a36f893,0.049
a86b2b18,0.098
3587680c,0.27
ef0ea2f8,0.0
c701a73b,0.076
30cac88d,0.072
1a684dec,0.06
12511bec,0.09467804474955505
67a3e8b5,0.028
ed1bd47a,0.017
be049694,0.294
feae3a24,0.016
509fac54,0.065
de905924,0.09
8c75a7ef,0.483
56370234,0.076
05832043,0.0
196fa4e4,0.038
7a7db25b,0.057
ec4fc555,0.008
29d83daa,0.0
3306d3e5,0.32695454545454544
d14ea638,0.101
8663bd91,0.1005965250965251
86f7cd53,0.205
037a2f9e,0.036
10895fab,0.077
b8c46d39,0.024565217391304347
b40a0096,0.003
b7558340,0.141
f17b0c3c,0.026
05fdf4d4,0.117
3b48d02d,0.002
6d8d66c6,0.077
3ec6a070,0.003
b42855a1,0.024
d8f7ceaa,0.0
5a83b6ad,0.045
3afd399e,0.233
0e085e1a,0.052
3316dadb,0.0
a24702e2,0.029
9979d6ae,0.009
f10c5fb7,0.002
f967c243,0.122
a094dfe5,0.031
17a566be,0.004
dd4f07d0,0.081
8ec1d18e,0.043
dd1f0cdf,0.045
b3521515,0.002
6c9d1efc,0.214
131ef60f,0.005
5044652b,0.263
9fa8316f,0.221
205b70a2,0.208
4e43f263,0.01
d6071127,0.04
3d5be8c9,0.009
049c35a9,0.104
a9685833,0.084
47f72ace,0.132
eac7ec17,0.131
4beeb20e,0.004
7e62a26b,0.0
84903b1f,0.005
04287e35,0.123
b86fc19c,0.016
a4f98f90,0.0
7ef0c48a,0.02492763228212986
60acc084,0.12308831128938556
829c3aa6,0.0
c5957a4d,0.011579326923076923
4a0f13fe,0.233
9ef1f3c9,0.003
b40a493e,0.041
ab279c6c,0.0
fe73556d,0.035
006fc943,0.294
b7202758,0.029
24a1ae90,0.004
3c0702cb,0.22987044534412956
cb42a8a7,0.0
dc0a1779,0.006952380952380953
d2942a41,0.004
fafdf609,0.221
5246d2b4,0.056
0ba4e604,0.121
848cc9bd,0.071
5b2142e9,0.063
e3e70391,0.0
626d2cd6,0.0
5c883c80,0.083
a82ca219,0.039
49923f05,0.085
e9017eaa,0.018
05fab3e2,0.2358695652173913
5dfbdae3,0.1
aae029c6,0.359
d57acb40,0.032
07a7e6be,0.251
3792f9c1,0.07
3ee9bc2e,0.3216222222222222
b3c52846,0.107
d30f4a69,0.062
cec7a4bd,0.004
ed3b772d,0.007
cf994a08,0.33
5cb6c049,0.019
32e101e3,0.0
012d8fd8,0.163
aaab7b80,0.44
77dbfe60,0.133
c1010c6d,0.12
cbe3be2e,0.159
7ee93c8d,0.014
5b9427d3,0.019
044df6bc,0.331
ddeb5530,0.022
15ca67ea,0.0
96a88e59,0.294
fa54a67d,0.036
78048771,0.034
c133d192,0.045
793b14f2,0.068
ca0c7464,0.062
1be11956,0.133
7d113130,0.004
5849e449,0.22
3dc3e4f8,0.157
258f217d,0.004
d6b3a67c,0.05
5bcf6cd8,0.001
26fafe2c,0.051
8dfd6a41,0.024
1285927f,0.004
15344c67,0.03
6dd1d9d8,0.068
8a310321,0.0
ee49989a,0.059
8d38e9a5,0.0
2773710e,0.02
d5c05878,0.145
8597195b,0.092
83269101,0.086
db599143,0.075
08991bf9,0.08
e9aec07a,0.102
b3d668e9,0.314
23c2b2cd,0.468
df882002,0.001
e8c754f7,0.015
618388ac,0.017
0e738801,0.003
12226507,0.093
755082cf,0.2930173031806457
8d038f6a,0.026
05e816e1,0.023
0bf0f4b8,0.034
018c1154,0.006
38b66a87,0.0
8e9dc4f9,0.008
6dadb140,0.001
e43ac1a0,0.01
c1933643,0.015
a62de774,0.014
e34d9541,0.189
c5b412fe,0.006
78bfa6a9,0.002
bb7b8411,0.061
0dad8ce0,0.022
8f971140,0.002
c50ca152,0.013
b3828db5,0.313
fcb47e2b,0.0
ecd15314,0.003
395e35e1,0.103
1978e8a5,0.006
6b1f5017,0.415
0a3a754c,0.017
ada50143,0.124
9a5f8232,0.098
77f27026,0.094
571ef0f4,0.211
8b6d30b2,0.35
03d5db8f,0.0
1f17de40,0.266
34cf7464,0.578
5f2ba6a1,0.0
38b844cb,0.015963892945242555
7fc948cd,0.083
6d3fa121,0.051
0fb0e13c,0.159
a5ab3141,0.009
abc6b126,0.0
7b0d8976,0.021
346aebaa,0.0
0c4aa321,0.0
9ce8abb3,0.057
b0b5d382,0.02
89b86cc2,0.119
174bbe75,0.0
1003b1b3,0.284
eba8faaf,0.115
d5f4ea27,0.252
b4092bfc,0.0
fb6999b1,0.128
f554639d,0.763420116654574
ee9ec4aa,0.0
4ee0e1fc,0.154
6013e2cd,0.0
b03c1a1c,0.193
0556c3b8,0.073
765e0fb6,0.018
6446fb96,0.067
ed60a3ea,0.001
c505ef17,0.395
1e1952e7,0.03
38fed89b,0.128
ffa28549,0.005
a547ec1c,0.108
25c33cf4,0.033
1b19ab63,0.248
822546bc,0.055
8dcb5433,0.003
b679280b,0.235
a40f45e9,0.056
ceccdb50,0.008
34e64e88,0.074
6863bbc8,0.025
880b13ad,0.159
b21bcc6a,0.184
619ef022,0.136
0c1105ed,0.015
13cd8455,0.002
ce5b0018,0.013
f0635a47,0.003
18271e21,0.013
7a5b7659,0.054
9caa0ab8,0.106
c72a6cd3,0.079
5de03756,0.15
55a58926,0.291
689a9a99,0.078
5b790037,0.074
a1ab5834,0.002
64da4cbf,0.0
f24c5fc9,0.027
37819f90,0.0
6aa5f8e1,0.004
d3fa175a,0.007956521739130435
1cb9f6b8,0.00785736842105263
6c85c171,0.041
c275534c,0.001
0ee4c3de,0.072
b4ec7ca6,0.031
486eb592,0.098
6a51c12d,0.146
15135e58,0.203
4495e172,0.036
4db16849,0.016
c1d6434d,0.02
062d7384,0.117
00b5303d,0.061
7ea51d21,0.49997468864468864
8e2a329e,0.191
cd603c5c,0.491
8685093e,0.001
f1e64960,0.09237956908221132
120d18a9,0.162
5f7c168c,0.0
34b53d0c,0.03
054c06b7,0.105
752f5ff1,0.0
b3433c4a,0.014
a838a3ac,0.9043425664253018
b4d02484,0.263
e4aba04d,0.047
96ad02f8,0.14
c9d6ace1,0.058
f900cc70,0.113
93bb9b2f,0.03750919458386817
4e59e7fa,0.238
19d3a268,0.005
8f506b39,0.0
9941e2c9,0.046
1399f441,0.001
a807cd06,0.128
978e076b,0.057
36fc008b,0.101
8e825724,0.018
39199dfc,0.001
87ea0eed,0.019
42c05b22,0.009
4d2b09f5,0.04904207388078356
cb17811c,0.121
487e6bbe,0.053
27e51f8d,0.097
bd3d1c48,0.046
903e0a50,0.007
a931d4ff,0.015
4cd5a8aa,0.001
7ba05207,0.25
f5fb228f,0.0
f1a33ec7,0.02
edef901b,0.1692032738095238
9069d261,0.143
241af2b1,0.191
a782115e,0.0
d079f591,0.037
ae5b937c,0.0
b568bbc7,0.023
2df6bc0c,0.034
cfd0afbb,0.005
7f026072,0.038
21858191,0.0
2a510054,0.0
a457ac65,0.353
520dccde,0.023793650793650794
4004f556,0.005145882352941176
da91811e,0.0
16004086,0.158
d0364374,0.14689106894176424
4a279402,0.004
95481666,0.025
a0e4869e,0.001
a358e3eb,0.09
3cc122e4,0.008
af4b831b,0.032
6a98d696,0.059
1d827d55,0.0
ad2e7b83,0.261
08d3db92,0.065
77cc1a7e,0.0
473772bb,0.093
71057439,0.014
553d7f42,0.035
e0907151,0.123
eb53671f,0.011
e36f346b,0.163
e5e35a5f,0.115
e3a9a645,0.0
112a5fef,0.019
6d7943dc,0.003
2f6241b3,0.083
9dd22d6f,0.044
e2dc0d84,0.7134288772503575
fbb4737b,0.029
ef53bdc4,0.036
b1ea6b52,0.12
72488c19,0.007
f20584dd,0.24686025408348455
08c15659,0.0
52407601,0.036950000000000004
112846e0,0.073
0311c318,0.0
1bce2503,0.0
816e67ff,0.027
028d0864,0.44369696969696976
63a1da43,0.006647058823529411
d10e8bec,0.062
ff69d6dc,0.0
73afb1be,0.001
beee3212,0.01
03d269f6,0.039
9d0288b5,0.029
888a11a2,0.092
c6b1d8a8,0.0
f8b16dcd,0.0
ffdafc72,0.087
22c0d301,0.016128238937644833
d609dd0e,0.054253312508747285
14e8a4e4,0.077
b715948d,0.035
f7916afa,0.012
8607146c,0.104
6b9151d0,0.035
5e847022,0.402
c4c87674,0.003
a07310fe,0.025
2133046c,0.117
78681bab,0.027
6e7e46bc,0.143
5b870a9f,0.012523115792297538
4334f96c,0.068
927e9014,0.039
4891fd90,0.073
663d79b2,0.007
64d63685,0.027
8a5b0208,0.048
32421b39,0.013466342592592592
ffa0d7a0,0.001
79e88fc8,0.086
fab73f46,0.028
ae6bbc7e,0.0
104090c6,0.018
db08f1ae,0.038
c6c8f3cb,0.42
ea4818db,0.285
ffbb282f,0.005
3aaa644b,0.07350816773525752
b833c702,0.336
bf0c8fb2,0.08
fcd9d93a,0.135
2bc0d981,0.014
2c3744f5,0.032
1e9c7469,0.018
e58e5adb,0.02
1d44c9de,0.038
d4680fa9,0.124
3d7a52cb,0.073
3008db1e,0.006
6a818ca2,0.137
444a96dc,0.034
c02c5e56,0.008
65c97ace,0.158
56af763a,0.0
aabaaac3,0.01
27112590,0.0
908d41eb,0.088
38b6eddc,0.014
99de1ea7,0.093
03b999c7,0.388
a75e57a0,0.037
d093d389,0.006
7cd272bd,0.034
b2e276ca,0.07
869d0f8b,0.029
d17f3e33,0.033
890f378f,0.007
55103a4f,0.042
01c9f8d2,0.2969467500238454
e730c9d5,0.076
623132a0,0.0
76616990,0.0
49d11b2b,0.023
297c0103,0.044
09e890f1,0.004
da1cc049,0.009
c96eadfa,0.0
36e767ba,0.0
1baaee4c,0.25612842611118725
a264cfb3,0.002
801ae277,0.007
d99c81e8,0.05
70d6783b,0.004
c1336536,0.027
d382559e,0.069
1f73db98,0.006
549a5e1b,0.037
27be2210,0.018
6ef7edcd,0.02
68bb6e54,0.113
07b96270,0.023
842eecae,0.0
11e1bf8b,0.068
771ddcc2,0.006
916cc097,0.024
6330527b,0.0
bd94ef51,0.012
39896b5b,0.0
0ee2cb99,0.073
2816eb08,0.025
72687f01,0.061
da99028a,0.007
48cb1cb1,0.042
72c0cd6b,0.047
5dcbe595,0.015
1f919431,0.133
03bb6dc9,0.003
c92c3328,0.03
b9ed743c,0.004
205d77d7,0.19
1a6498ed,0.263
3f6c9fe0,0.018
3fc8b3fe,0.005
29b9f07e,0.0
e7282b34,0.03548155446086481
100ff712,0.096
25b77cf2,0.1
203881b1,0.028
66fa6241,0.010021022727272727
eb40c8c1,0.357
e93b04e2,0.006
390d180a,0.0
8cdc7297,0.0
1c349735,0.015
1a694e3c,0.005
eecc7719,0.085
fce658e9,0.038
6c26ff10,0.008
82853c43,0.327
2b510455,0.084
0f18f196,0.009
343b1fad,0.019
c2b0b7cc,0.084
dcbecf6f,0.032
a012c92d,0.003
edb9c7ad,0.026
c07c7a0f,0.005
c4c6021b,0.002
2753d362,0.085
e46cd1a9,0.0
4378ff7f,0.192
8eea78b1,0.09
86083dd4,0.066
5613ba35,0.357
3a6c87c4,0.011
3a84de00,0.006
3365cd6c,0.03194444444444444
169956b0,0.098
25950776,0.04
1ab95a66,0.207
9a886433,0.6263594258450155
6e81ed75,0.056
6af63e25,0.16694736842105262
bee01672,0.059
f345a49c,0.211
c21fe110,0.096
989674b9,0.014
ef3c3285,0.03359643944806483
b86febfb,0.014678733031674208
6e46da0e,0.094
0c8db2e0,0.056
38e7b3f1,0.058
44032147,0.008
a6f50b47,0.025
b11c3935,0.001
a5d6408b,0.05324257241820334
b998d158,0.102
49954375,0.153
753207dc,0.14
69758997,0.0
16d284c9,0.009291656872539224
1230801a,0.229
18594cce,0.099
e39e5931,0.0
98f817d6,0.016
7c43e04a,0.008
f50f6ce6,0.0
8a641afc,0.053
445c5b9f,0.002
acdf8cdd,0.025
2d242be6,0.09
9dcf5b1b,0.114
b4388c45,0.058
12cfdb4c,0.028
9a152ea9,0.009
79c13509,0.014
d8caae0e,0.013
ae8f2b02,0.093
2f21f7fe,0.062
c13dcf49,0.101
5130e4fb,0.005
a9f08ac1,0.016
652f2bd2,0.067
a72cb8c1,0.024
87dc89e1,0.119
acebe45d,0.011
11310cbb,0.109
02c73278,0.001
11767781,0.099
aca39d99,0.001
4378cf86,0.0
9aaf56d0,0.15185425504475708
38b62c5e,0.063
d5f053cc,0.061
197ef627,0.08
33d15fa0,0.02
f44fe21c,0.055
9f009336,0.133
3bad6b96,0.023
c6164406,0.035
468e0e36,0.106
2f80708f,0.02990909090909091
6d16f923,0.148
1a59ae16,0.056
f61f68a7,0.008
683ad4fb,0.018
78f6ee69,0.023
ef9d08c6,0.002
8901dea1,0.031
354df148,0.019
0c0580c3,0.10894007412685462
f3ca1a1d,0.0
4bdbc8ac,0.053
00202cdb,0.006
efc96610,0.098
21b0febb,0.116
e00a282c,0.051
0dbcf50c,0.126
632ef48c,0.0
764d676d,0.106
9f3ec30c,0.0
98ca0da9,0.082
9f48ed93,0.178
44b95dc1,0.035
06ad410f,0.11
00556ee5,0.014
19023bc9,0.107
a541a4d1,0.004
0cffd1be,0.128
51c6b4dd,0.246
f2269614,0.0
f5073a2f,0.227
0ce50d9c,0.007
927cef50,0.775509305763312
e40c2571,0.588
cdc54c1b,0.059
a2f7ddbf,0.018
7b0241c6,0.0
d19d2bcc,0.041
955cf839,0.225
478e8618,0.023
06377ced,0.0
bbc79c52,0.007
3bf0d722,0.062
7e449e8a,0.09
d09c0ec1,0.004
52f769c9,0.02
7b6734d6,0.08
c8473405,0.015
96073407,0.002
527c61dd,0.006
3045a015,0.001
f7d52580,0.22
5591960a,0.005
10e34c40,0.01
e14c2c6e,0.051
1547f96a,0.053
a58fb108,0.006
4dc33c3d,0.003
96873f0e,0.0
ddc8ab3f,0.111
df3bbb7f,0.0
5230f51f,0.072
b4f33d0b,0.006
185bfa26,0.086
ae92f2a6,0.144
0b305d74,0.065
e08e6351,0.024
c73b5a5b,0.013
17638b36,0.03
53b7fca7,0.042
39348140,0.127
eb1b1864,0.096
e1aeb959,0.045
e473598f,0.067
a5763e40,0.039
79cee8d5,0.013
4a14c662,0.01
3d0ca4f9,0.027
92187611,0.01
2b235dc0,0.178
5b57ff24,0.065
90c00a2a,0.045
e6288df4,0.0
74a8e419,0.01
c3054d05,0.0
843df09b,0.009
5769b11e,0.062
671b06e7,0.211
331fd6f4,0.098
3e8519a8,0.001
2bd87a87,0.036
152312a5,0.084
eaed24b5,0.009
235131b3,0.0
951e4ddd,0.003
82a973b8,0.0
95620946,0.059
f44acd54,0.004
0c64525d,0.036
17423722,0.011
7e31d08e,0.034
390f3b35,0.122
59ae9443,0.111
6ed41465,0.045
327766b8,0.035
3c331d1a,0.045
fa4d27cc,0.002
6e444d7f,0.046
da2de346,0.139
fc87a52a,0.215
e7fb5d3e,0.137
e2a0050b,0.448
c0600bf5,0.0148875
c98bb343,0.147
ff77d8a0,0.063
2a72349f,0.116
fccbb53a,0.008588235294117647
a5d4d89e,0.127
bb59a099,0.008
502ea9c2,0.211
af27a8ab,0.002
6a33ccb8,0.016
2f7aa2e1,0.567
b99bbc45,0.139
a764cf60,0.023
92a9ef15,0.0
662b6370,0.001
d2705dda,0.007
7e83d5b4,0.018
7255de04,0.115
c3307228,0.013
87898333,0.012838709677419355
f800cb16,0.023
a8a5a7cb,0.074
dcc51e56,0.136
c39dd223,0.071
f1ee6494,0.139
25c16edf,0.046
4a700168,0.017
b42ec72f,0.084
4cdd88de,0.006956521739130434
d7bd2e47,0.455
c9099565,0.02847898732412799
994635a5,0.023
3852ce70,0.023
18922860,0.003
45d6123e,0.0018620689655172414
fe830278,0.005
a4dc6fdf,0.0
92efcc71,0.12889900942833274
80e93df4,0.059
4517069b,0.027
091d4e3a,0.002
a895de06,0.083
60a65bc4,0.30771376566516373
6e046168,0.007
94504aaf,0.011
5e5c08d5,0.056
2f04de1b,0.003
41367aa5,0.011
e7491674,0.068
d0e73090,0.133
e68d059b,0.169
b0466ec8,0.008
d5aa56d6,0.018
043498e0,0.092
5fb6955a,0.158
e62b662c,0.066
7a9b864f,0.0009
d9c0e3ed,0.0
d01f9556,0.029
624b8413,0.318
0c4f0376,0.0
d02fa98b,0.096
6426a1d5,0.006
37590742,0.246
